"HealthTopicCode","MeasureCode","TimeUnit","TimeCode","GeoCode","XValue","XLabel","YValue","YLabel","ZValue","N"
"DENGUE","ALL.AGE.COUNT","Y","2016","HR",5,"45-64",NA,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","HR",6,"65+",NA,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","HR",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",4,"25-44",2,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","HR",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",1,"0-4",0,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",2,"5-14",0,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",3,"15-24",0,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",4,"25-44",2,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",5,"45-64",2,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2019","HR",6,"65+",0,NA,NA,4
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",1,"0-4",2,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",2,"5-14",15,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",3,"15-24",41,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",4,"25-44",112,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",5,"45-64",94,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2015","FR",6,"65+",21,NA,NA,285
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",1,"0-4",2,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",2,"5-14",15,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",3,"15-24",40,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",4,"25-44",175,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",5,"45-64",109,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2016","FR",6,"65+",32,NA,NA,373
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",1,"0-4",2,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",2,"5-14",6,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",3,"15-24",43,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",4,"25-44",114,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",5,"45-64",77,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2017","FR",6,"65+",24,NA,NA,266
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",1,"0-4",0,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",2,"5-14",10,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",3,"15-24",38,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",4,"25-44",143,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",5,"45-64",103,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2018","FR",6,"65+",37,NA,NA,331
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",1,"0-4",8,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",2,"5-14",35,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",3,"15-24",111,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",4,"25-44",390,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",5,"45-64",282,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2019","FR",6,"65+",78,NA,NA,904
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",1,"0-4",0,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",2,"5-14",4,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",3,"15-24",10,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",4,"25-44",27,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",5,"45-64",13,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2015","FI",6,"65+",0,NA,NA,54
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",1,"0-4",2,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",2,"5-14",2,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",3,"15-24",6,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",4,"25-44",42,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",5,"45-64",12,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2016","FI",6,"65+",2,NA,NA,66
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",1,"0-4",1,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",2,"5-14",1,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",3,"15-24",6,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",4,"25-44",8,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",5,"45-64",9,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2017","FI",6,"65+",0,NA,NA,25
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",1,"0-4",0,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",2,"5-14",1,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",3,"15-24",8,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",4,"25-44",31,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",5,"45-64",14,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2018","FI",6,"65+",2,NA,NA,56
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",1,"0-4",0,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",2,"5-14",3,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",3,"15-24",7,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",4,"25-44",43,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",5,"45-64",22,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2019","FI",6,"65+",6,NA,NA,81
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",1,"0-4",9,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",2,"5-14",67,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",3,"15-24",389,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",4,"25-44",1055,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",5,"45-64",579,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2015","EU28",6,"65+",113,NA,NA,2229
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",1,"0-4",11,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",2,"5-14",80,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",3,"15-24",489,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",4,"25-44",1443,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",5,"45-64",665,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2016","EU28",6,"65+",135,NA,NA,2833
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",1,"0-4",13,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",2,"5-14",69,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",3,"15-24",298,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",4,"25-44",895,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",5,"45-64",584,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2017","EU28",6,"65+",128,NA,NA,1992
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",1,"0-4",8,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",2,"5-14",66,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",3,"15-24",296,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",4,"25-44",1037,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",5,"45-64",615,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2018","EU28",6,"65+",141,NA,NA,2164
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",1,"0-4",25,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",2,"5-14",182,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",3,"15-24",582,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",4,"25-44",2000,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",5,"45-64",1202,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2019","EU28",6,"65+",263,NA,NA,4257
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",1,"0-4",9,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",2,"5-14",71,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",3,"15-24",404,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",4,"25-44",1099,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",5,"45-64",607,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2015","EU_EEA31",6,"65+",120,NA,NA,2327
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",1,"0-4",13,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",2,"5-14",82,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",3,"15-24",500,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",4,"25-44",1475,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",5,"45-64",678,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2016","EU_EEA31",6,"65+",139,NA,NA,2897
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",1,"0-4",13,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",2,"5-14",70,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",3,"15-24",302,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",4,"25-44",915,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",5,"45-64",593,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2017","EU_EEA31",6,"65+",130,NA,NA,2028
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",1,"0-4",8,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",2,"5-14",66,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",3,"15-24",307,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",4,"25-44",1054,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",5,"45-64",629,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2018","EU_EEA31",6,"65+",149,NA,NA,2214
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",1,"0-4",26,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",2,"5-14",186,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",3,"15-24",594,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",4,"25-44",2045,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",5,"45-64",1237,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2019","EU_EEA31",6,"65+",272,NA,NA,4363
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",1,"0-4",0,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",2,"5-14",5,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",3,"15-24",15,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",4,"25-44",99,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",5,"45-64",32,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2015","ES",6,"65+",3,NA,NA,168
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",1,"0-4",0,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",2,"5-14",8,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",3,"15-24",22,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",4,"25-44",174,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",5,"45-64",39,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2016","ES",6,"65+",9,NA,NA,261
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",1,"0-4",1,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",2,"5-14",1,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",3,"15-24",14,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",4,"25-44",80,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",5,"45-64",27,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2017","ES",6,"65+",3,NA,NA,128
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",1,"0-4",1,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",2,"5-14",6,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",3,"15-24",28,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",4,"25-44",111,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",5,"45-64",48,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2018","ES",6,"65+",11,NA,NA,205
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",1,"0-4",2,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",2,"5-14",19,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",3,"15-24",24,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",4,"25-44",115,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",5,"45-64",63,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2019","ES",6,"65+",4,NA,NA,228
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",3,"15-24",1,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",4,"25-44",1,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2015","EL",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",2,"5-14",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",4,"25-44",2,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2016","EL",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",1,"0-4",0,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",2,"5-14",0,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",3,"15-24",0,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",4,"25-44",1,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",5,"45-64",0,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2017","EL",6,"65+",0,NA,NA,1
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",1,"0-4",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",2,"5-14",1,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",3,"15-24",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",4,"25-44",1,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",5,"45-64",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2018","EL",6,"65+",0,NA,NA,2
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",1,"0-4",0,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",2,"5-14",0,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",3,"15-24",1,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",4,"25-44",5,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",5,"45-64",3,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2019","EL",6,"65+",1,NA,NA,10
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",1,"0-4",0,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",2,"5-14",0,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",3,"15-24",0,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",4,"25-44",10,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",5,"45-64",2,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2015","EE",6,"65+",0,NA,NA,12
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",1,"0-4",0,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",2,"5-14",0,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",3,"15-24",0,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",4,"25-44",7,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",5,"45-64",2,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2016","EE",6,"65+",0,NA,NA,9
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",1,"0-4",0,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",2,"5-14",1,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",3,"15-24",0,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",4,"25-44",7,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",5,"45-64",0,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2017","EE",6,"65+",0,NA,NA,8
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",1,"0-4",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",2,"5-14",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",3,"15-24",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",4,"25-44",4,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",5,"45-64",2,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2018","EE",6,"65+",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",1,"0-4",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",2,"5-14",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",3,"15-24",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",4,"25-44",5,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",5,"45-64",1,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2019","EE",6,"65+",0,NA,NA,6
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",1,"0-4",3,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",2,"5-14",18,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",3,"15-24",149,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",4,"25-44",348,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",5,"45-64",183,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2015","DE",6,"65+",21,NA,NA,722
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",1,"0-4",3,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",2,"5-14",13,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",3,"15-24",238,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",4,"25-44",473,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",5,"45-64",205,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2016","DE",6,"65+",26,NA,NA,958
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",1,"0-4",3,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",2,"5-14",21,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",3,"15-24",121,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",4,"25-44",256,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",5,"45-64",204,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2017","DE",6,"65+",29,NA,NA,635
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",1,"0-4",4,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",2,"5-14",11,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",3,"15-24",114,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",4,"25-44",290,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",5,"45-64",168,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2018","DE",6,"65+",27,NA,NA,614
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",1,"0-4",5,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",2,"5-14",32,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",3,"15-24",195,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",4,"25-44",582,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",5,"45-64",313,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2019","DE",6,"65+",48,NA,NA,1175
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","CZ",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2016","CZ",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2017","CZ",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2018","CZ",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",1,"0-4",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",2,"5-14",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",3,"15-24",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",4,"25-44",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",5,"45-64",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2019","CZ",6,"65+",0,NA,NA,0
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",1,"0-4",0,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",2,"5-14",1,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",3,"15-24",22,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",4,"25-44",58,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",5,"45-64",23,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2015","BE",6,"65+",4,NA,NA,108
"DENGUE","ALL.AGE.COUNT","Y","2016","BE",1,"0-4",1,NA,NA,114
